Local;strain;Date;Wait time (h);Incubation Position;Light intensity;Control growth rate (day-1);S.D.;RO5 Spation control growth rate (day-1);Start Density (RFU);Concentration;Well position;Growth_rate;Inhibition RAW;Inhibition;Replicate;Running ID
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;11.02;B03;1.29;0.3068;0.3068;7;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;10.21;B04;1.29;0.306;0.306;8;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;9.45;B05;1.65;0.1122;0.1122;9;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;8.75;C01;1.62;0.1289;0.1289;10;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;8.1;C02;1.89;-0.0169;-0.0169;11;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;7.5;C05;1.8;0.0288;0.0288;12;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;15;C06;NA;NA;1;3;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;12.86;D01;0.1;0.9472;0.9472;5;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;11.02;D02;0.96;0.4837;0.4837;7;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;15;D03;-0.8;1.4321;1;3;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;12.86;D04;-0.07;1.0354;1;5;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;11.02;D05;1.12;0.3984;0.3984;7;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;0;A04;1.85;0.0046;0.0046;Control 1;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;0;B01;1.84;0.0101;0.0101;Control 2;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;0;B06;1.9;-0.0237;-0.0237;Control 3;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;0;C03;1.94;-0.0483;-0.0483;Control 4;VG_26
VG1-2;VG1-2_103;10/15/18;5.05;F6;182;1.854407372;0.07367902;1.502078035;0.0042;0;D06;1.75;0.0574;0.0574;Control 5;VG_26
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;17.5;A01;-0.5;1.3202;1;1;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;16.2;A02;-0.54;1.3476;1;2;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;15;A03;-0.25;1.1592;1;3;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;13.89;A05;0.24;0.8427;0.8427;4;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;12.86;A06;0.39;0.7461;0.7461;5;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;11.91;B02;1.15;0.2562;0.2562;6;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;11.02;B03;1.21;0.22;0.22;7;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;10.21;B04;1.33;0.1403;0.1403;8;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;9.45;B05;1.38;0.1096;0.1096;9;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;8.75;C01;1.57;-0.012;-0.012;10;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;8.1;C02;1.69;-0.0937;-0.0937;11;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;7.5;C05;1.66;-0.0699;-0.0699;12;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;15;C06;-0.5;1.3235;1;3;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;12.86;D01;0.41;0.7328;0.7328;5;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;11.02;D02;1.04;0.3299;0.3299;7;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;15;D03;-0.28;1.1812;1;3;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;12.86;D04;0.65;0.5779;0.5779;5;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;11.02;D05;1.16;0.2506;0.2506;7;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;0;A04;1.5;0.0343;0.0343;Control 1;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;0;B01;1.4;0.0991;0.0991;Control 2;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;0;B06;1.49;0.0386;0.0386;Control 3;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;0;C03;1.81;-0.1682;-0.1682;Control 4;VG_27
VG1-2;VG1-2_104;10/15/18;5.09;F7;171;1.549823272;0.156518456;1.461623926;0.0043;0;D06;1.56;-0.0037;-0.0037;Control 5;VG_27
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;17.5;A01;NA;NA;1;1;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;16.2;A02;-1.7;2.1294;1;2;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;15;A03;-0.25;1.1655;1;3;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;13.89;A05;0.22;0.8546;0.8546;4;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;12.86;A06;0.61;0.5925;0.5925;5;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;11.91;B02;1.43;0.0505;0.0505;6;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;11.02;B03;1.33;0.1114;0.1114;7;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;10.21;B04;1.47;0.0238;0.0238;8;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;9.45;B05;1.53;-0.0198;-0.0198;9;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;8.75;C01;1.74;-0.1588;-0.1588;10;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;8.1;C02;1.69;-0.1227;-0.1227;11;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;7.5;C05;1.53;-0.0191;-0.0191;12;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;15;C06;0.45;0.6996;0.6996;3;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;12.86;D01;0.99;0.34;0.34;5;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;11.02;D02;1.46;0.03;0.03;7;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;15;D03;0.65;0.5688;0.5688;3;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;12.86;D04;1.09;0.2774;0.2774;5;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;11.02;D05;1.31;0.1284;0.1284;7;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;0;A04;1.14;0.2426;0.2426;Control 1;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;0;B01;1.68;-0.1199;-0.1199;Control 2;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;0;B06;1.45;0.0367;0.0367;Control 3;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;0;C03;1.61;-0.0728;-0.0728;Control 4;VG_28
VG1-2;VG1-2_105;10/15/18;5.13;F8;160;1.502059744;0.222008772;1.388622765;0.0047;0;D06;1.63;-0.0866;-0.0866;Control 5;VG_28
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;17.5;A01;-0.62;1.506;1;1;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;16.2;A02;NA;NA;1;2;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;15;A03;NA;NA;1;3;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;13.89;A05;-1.43;2.1642;1;4;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;12.86;A06;0.18;0.8524;0.8524;5;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;11.91;B02;0.72;0.4157;0.4157;6;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;11.02;B03;1.01;0.1802;0.1802;7;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;10.21;B04;1;0.1826;0.1826;8;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;9.45;B05;1.12;0.0864;0.0864;9;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;8.75;C01;1.26;-0.0293;-0.0293;10;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;8.1;C02;1.36;-0.1108;-0.1108;11;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;7.5;C05;1.2;0.0199;0.0199;12;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;15;C06;NA;NA;1;3;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;12.86;D01;-0.1;1.0803;1;5;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;11.02;D02;0.75;0.3902;0.3902;7;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;15;D03;NA;NA;1;3;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;12.86;D04;0.43;0.6478;0.6478;5;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;11.02;D05;0.82;0.3295;0.3295;7;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;0;A04;1.43;-0.1632;-0.1632;Control 1;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;0;B01;1.39;-0.1296;-0.1296;Control 2;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;0;B06;0.89;0.2722;0.2722;Control 3;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;0;C03;1.51;-0.2253;-0.2253;Control 4;VG_29
VG1-2;VG1-2_106;10/15/18;5.17;A-1;160;1.228404623;0.293761605;1.275488203;0.003;0;D06;0.93;0.246;0.246;Control 5;VG_29
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;17.5;A01;NA;NA;1;1;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;16.2;A02;-0.94;1.5496;1;2;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;15;A03;NA;NA;1;3;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;13.89;A05;NA;NA;1;4;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;12.86;A06;0.58;0.661;0.661;5;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;11.91;B02;1.09;0.3667;0.3667;6;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;11.02;B03;1.26;0.2656;0.2656;7;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;10.21;B04;1.36;0.209;0.209;8;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;9.45;B05;1.57;0.0867;0.0867;9;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;8.75;C01;1.52;0.1109;0.1109;10;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;8.1;C02;1.65;0.0398;0.0398;11;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;7.5;C05;1.65;0.0354;0.0354;12;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;15;C06;-0.41;1.2413;1;3;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;12.86;D01;0.4;0.7692;0.7692;5;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;11.02;D02;0.88;0.4889;0.4889;7;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;15;D03;NA;NA;1;3;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;12.86;D04;0.25;0.855;0.855;5;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;11.02;D05;1.05;0.388;0.388;7;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;0;A04;1.77;-0.0355;-0.0355;Control 1;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;0;B01;1.55;0.0938;0.0938;Control 2;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;0;B06;1.72;-0.0059;-0.0059;Control 3;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;0;C03;1.81;-0.0537;-0.0537;Control 4;VG_30
VG1-2;VG1-2_107;10/15/18;5.21;C3/D3;199;1.713829539;0.097574925;1.335307782;0.0043;0;D06;1.71;0.0012;0.0012;Control 5;VG_30
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;17.5;A01;NA;NA;1;1;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;16.2;A02;-2.66;3.0305;1;2;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;15;A03;-0.56;1.4283;1;3;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;13.89;A05;-0.21;1.1634;1;4;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;12.86;A06;0.58;0.556;0.556;5;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;11.91;B02;0.73;0.4406;0.4406;6;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;11.02;B03;0.97;0.2596;0.2596;7;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;10.21;B04;0.96;0.2683;0.2683;8;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;9.45;B05;1.04;0.2064;0.2064;9;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;8.75;C01;1.18;0.1004;0.1004;10;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;8.1;C02;1.23;0.0629;0.0629;11;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;7.5;C05;1.17;0.1093;0.1093;12;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;15;C06;-0.39;1.2993;1;3;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;12.86;D01;0.46;0.6457;0.6457;5;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;11.02;D02;0.88;0.3301;0.3301;7;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;15;D03;-0.21;1.1602;1;3;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;12.86;D04;0.48;0.6369;0.6369;5;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;11.02;D05;0.95;0.273;0.273;7;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;0;A04;1.29;0.0129;0.0129;Control 1;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;0;B01;1.28;0.0232;0.0232;Control 2;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;0;B06;1.31;0.0035;0.0035;Control 3;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;0;C03;1.33;-0.012;-0.012;Control 4;VG_31
VG1-2;RO5;10/15/18;4.7;A2;175;1.311897948;0.026422325;1.290455976;0.0045;0;D06;1.35;-0.0276;-0.0276;Control 5;VG_31
VG1-2;MM;10/15/18;4.74;;;1.609917469;0.070744768;1.272375583;n/a;17.5;A01;-1.28;1.792;1;1;VG_32
VG1-2;MM;10/15/18;4.74;;;;;;;16.2;A02;NA;NA;1;2;VG_32
VG1-2;MM;10/15/18;;;;;;;;15;A03;-0.55;1.3405;1;3;VG_32
VG1-2;MM;10/15/18;;;;;;;;13.89;A05;0.09;0.9429;0.9429;4;VG_32
VG1-2;MM;10/15/18;;;;;;;;12.86;A06;0.29;0.8202;0.8202;5;VG_32
VG1-2;MM;10/15/18;;;;;;;;11.91;B02;0.7;0.5646;0.5646;6;VG_32
VG1-2;MM;10/15/18;;;;;;;;11.02;B03;1.02;0.3684;0.3684;7;VG_32
VG1-2;MM;10/15/18;;;;;;;;10.21;B04;1.25;0.2212;0.2212;8;VG_32
VG1-2;MM;10/15/18;;;;;;;;9.45;B05;1.11;0.3115;0.3115;9;VG_32
VG1-2;MM;10/15/18;;;;;;;;8.75;C01;1.33;0.1769;0.1769;10;VG_32
VG1-2;MM;10/15/18;;;;;;;;8.1;C02;1.4;0.1334;0.1334;11;VG_32
VG1-2;MM;10/15/18;;;;;;;;7.5;C05;1.61;0.001;0.001;12;VG_32
VG1-2;MM;10/15/18;;;;;;;;15;C06;-0.43;1.2683;1;3;VG_32
VG1-2;MM;10/15/18;;;;;;;;12.86;D01;0.69;0.5738;0.5738;5;VG_32
VG1-2;MM;10/15/18;;;;;;;;11.02;D02;0.94;0.4152;0.4152;7;VG_32
VG1-2;MM;10/15/18;;;;;;;;15;D03;-2.26;2.4031;1;3;VG_32
VG1-2;MM;10/15/18;;;;;;;;12.86;D04;0.36;0.7763;0.7763;5;VG_32
VG1-2;MM;10/15/18;;;;;;;;11.02;D05;1.14;0.2933;0.2933;7;VG_32
VG1-2;MM;10/15/18;;;;;;;;0;A04;1.51;0.0596;0.0596;Control 1;VG_32
VG1-2;MM;10/15/18;;;;;;;;0;B01;1.61;-0.0013;-0.0013;Control 2;VG_32
VG1-2;MM;10/15/18;;;;;;;;0;B06;1.57;0.0251;0.0251;Control 3;VG_32
VG1-2;MM;10/15/18;;;;;;;;0;C03;1.67;-0.0363;-0.0363;Control 4;VG_32
VG1-2;MM;10/15/18;;;;;;;;0;D06;1.69;-0.0472;-0.0472;Control 5;VG_32